time,speaker_gt,f0,centroid,tilt,rms
53.775,Speaker A,88.4,794.3574232127812,-10.821017701048882,-26.11460345887739
53.975,Speaker A,89.7,816.0478244472423,-10.42231087536958,-25.68238433562229
54.175,Speaker A,94.9,798.9464572251967,-11.57143105286123,-24.382022566462563
54.375,Speaker C,166.9,1825.8905784513768,-7.282815818246906,-21.323677371429515
54.575,Speaker C,163.5,1930.8652836434806,-7.367952332806837,-21.42320589530554
54.775,Speaker C,163.5,2079.2779260819784,-6.752104739235343,-22.625969445553096
54.975,Speaker C,147.0,2634.4709022961656,-4.195299834577552,-23.472493066722492
55.175,Speaker C,133.4,1789.8659322588503,-5.909417129876224,-26.56317718133288
55.375,Speaker C,195.7,1520.861003668917,-4.286195354974148,-21.446793058402488
55.575,Speaker C,195.7,2920.253012786845,-2.738454931207353,-22.125806619363754
55.775,Speaker C,195.7,3090.843645185182,-2.229518525147663,-23.55172528486241
55.975,Speaker C,188.7,2754.7450848262883,-5.0243440101947785,-21.771683919783275
56.175,Speaker C,182.8,3496.2894541955106,-4.746553461613731,-23.493330411971613
56.375,Speaker C,182.8,3027.050888091893,-5.786827481942301,-23.23316308219944
56.575,Speaker C,181.7,2595.456621064754,-6.949368582160091,-21.560811514125703
56.775,Speaker C,155.4,3699.3786533958,-3.9310148249175447,-21.659494795553616
56.975,Speaker C,170.9,1767.6332358952525,-7.817349886850766,-17.452185156067827
57.175,Speaker C,168.8,1460.0037363236158,-7.886409045754984,-18.70608520381281
57.375,Speaker C,167.2,1373.400837174814,-8.735070289972935,-18.87307015405145
57.575,Speaker C,150.3,767.1890854766779,-10.020300904029735,-19.713611982229523
57.775,Speaker C,147.3,888.3740323453744,-10.219731278718088,-20.692402266114144
57.975,Speaker C,146.6,1172.8074114520966,-9.734828098949583,-20.520326371427224
58.175,Speaker C,134.5,1756.9368297494082,-5.8216765882316475,-23.701967802975723
58.375,Speaker C,134.3,2110.4571921409033,-3.78390188840571,-24.45559501476067
58.575,Speaker C,127.8,2050.565162366928,-2.7810292023689516,-24.97139540217642
