time,speaker_gt,f0,centroid,tilt,rms
45.575,Speaker A,100.4,820.6210182856207,-5.926508490889668,-25.657509385847504
45.775,Speaker A,96.6,1272.6117308196165,-6.231926223377045,-23.32081954963096
45.975,Speaker A,94.9,1327.0910911158414,-8.44124763810259,-20.95220480229937
46.175,Speaker A,88.1,1314.3323246370173,-9.65987525687644,-23.15563793601326
46.375,Speaker A,85.2,805.7410249470594,-11.873041360589577,-24.010892774701055
46.575,Speaker A,81.0,942.2691803605616,-11.798696459977188,-25.908401973063235
46.775,Speaker A,80.3,960.0634323405717,-11.897403758315534,-26.372640771640622
46.975,Speaker A,81.0,1740.2723547840073,-9.509975320918038,-27.288335055583723
47.175,Speaker A,78.5,1991.8242142898953,-8.329530374991618,-30.11904896849677
47.375,Speaker A,77.9,2171.6348780229664,-7.914989920907263,-30.858450401978153
47.575,Speaker A,,2831.6667085278973,-3.5436585090820816,-41.4594302801659
47.775,Speaker B,181.5,1530.8694391540048,-5.14665644394423,-32.13486629572752
47.975,Speaker B,183.6,2215.5474243119083,-4.452955015833513,-32.582261677960545
48.175,Speaker B,180.5,2037.7814390870808,-4.964828406731423,-32.19144553916796
48.375,Speaker B,180.5,2275.6920001773083,-4.608791411800355,-31.106970591063753
48.575,Speaker B,172.8,2142.88558364974,-5.6514171794119825,-32.70414172730391
48.775,Speaker B,159.0,1841.661004408042,-6.360205312153135,-33.89057255055279
48.975,Speaker B,147.7,1598.1910346924165,-7.345528944311895,-32.87316435183478
49.775,Speaker B,185.6,2401.789546345286,-2.7669541673834734,-30.457397556413397
49.975,Speaker B,192.7,2002.455338308117,-4.478893300124038,-25.787361801552102
50.175,Speaker B,185.2,1686.8134536336304,-5.117622868364878,-26.585180329383142
50.375,Speaker B,177.3,1797.9542255102965,-4.533601756854724,-28.358231289954986
50.575,Speaker B,172.9,1341.1253727730002,-5.418407121231385,-28.172938587126165
50.775,Speaker B,128.5,1804.0797312776726,-3.3490853099845483,-38.60000114385353
50.975,Speaker B,179.0,1863.5494847380448,-2.7289847634027646,-31.229190146441674
51.175,Speaker B,181.7,2040.8003951574035,-2.7254152001384866,-30.817983008100846
51.375,Speaker B,199.1,1704.949447787018,-4.7835187317484635,-26.917584049481775
51.575,Speaker B,194.2,1765.9847402987807,-5.371190729859211,-27.304399829174773
51.775,Speaker B,154.7,1790.141341386073,-4.6377286205917185,-29.280033126218793
51.975,Speaker B,146.5,1544.2089042472385,-5.085422724572555,-29.68140833179721
52.175,Speaker B,142.5,1314.1007566211892,-5.338622134551367,-32.53715466635109
52.375,Speaker B,173.9,1115.84130346172,-6.100826478985357,-30.171802866490985
52.575,Speaker B,186.8,1144.8487605639837,-7.804181005733823,-27.333721611796093
52.775,Speaker B,188.0,1738.6988809966604,-5.4869514249991544,-27.213166912793653
52.975,Speaker B,182.7,1678.4962041085444,-5.929981398828275,-26.790414574477847
53.175,Speaker B,178.8,1787.5115502156666,-6.029435936457969,-29.003260285850644
53.375,Speaker B,165.6,1792.0322115697916,-6.44987973117342,-29.05181823834429
53.575,Speaker B,139.4,1408.6414199447638,-8.510711224965274,-33.042537018425364
53.975,Speaker A,102.4,609.4508674230243,-12.772297591068854,-20.793822159313486
54.175,Speaker A,101.4,565.3405025993915,-10.554237200236852,-23.892567626622853
54.375,Speaker A,101.4,570.0924250888827,-9.811960295552664,-24.735765245210885
54.575,Speaker A,97.5,600.0225514768571,-7.237059165696326,-29.096834449303458
54.775,Speaker A,97.6,530.837519068696,-5.311377970408856,-40.34935030554826
54.975,Speaker A,96.2,1676.8938325373324,-4.365804718600204,-29.02698815818319
55.175,Speaker A,95.4,1388.3717468040868,-8.476873212650156,-24.67135470754931
55.375,Speaker A,92.1,1293.7095747083126,-8.790690277238824,-24.606411865575076
55.575,Speaker A,89.3,1199.7433706469624,-6.407747125672293,-27.518490238428654
55.775,Speaker A,87.3,565.8408177594562,-7.011366919113258,-31.481100655800915
55.975,Speaker A,87.8,572.3435440168919,-3.4659471457042814,-46.701630358979436
56.175,Speaker A,100.5,644.269013912348,-4.802215019890348,-36.40928576597281
56.375,Speaker A,103.2,828.9896971522357,-6.324842960812265,-26.698094272220686
56.575,Speaker A,100.3,797.6558902796513,-9.574045879710052,-23.450655078405845
56.775,Speaker A,99.6,773.4096380231935,-12.451511892309858,-20.46841981388267
56.975,Speaker A,97.9,637.7704399063596,-14.17334710532849,-19.833436133779607
57.175,Speaker A,94.5,1037.684867123324,-12.556403154914413,-22.220535341448766
57.375,Speaker A,89.5,1039.5479449434904,-11.693965297879064,-23.11771870737246
